 Environment Timesteps   Return Mean   Return Std
                539000  10731.179167   702.472660
                540000  10740.685833   701.098628
                541000  10756.871000   678.616515
                542000  10748.528833   690.042868
                543000  10773.283167   697.510012
                544000  10793.772167   677.385038
                545000  10760.637833   682.965486
                546000  10776.956833   664.493176
                547000  10791.654000   672.371719
                548000  10798.470833   652.867219
                549000  10800.718333   641.016102
                550000  10801.065333   618.611731
                551000  10840.784667   574.776698
                552000  10884.111500   540.399530
                553000  10831.262500   558.683591
                554000  10796.718000   576.851235
                555000  10852.345833   564.219607
                556000  10841.653667   580.012057
                557000  10842.408667   568.007031
                558000  10877.936167   521.591806
                559000  10922.593667   485.851066
                560000  10962.334167   466.731601
                561000  10991.340833   456.142659
                562000  10989.735667   465.693784
                563000  10987.941667   456.684727
                564000  10974.029500   475.277205
                565000  10997.209000   464.000414
                566000  10989.101333   471.139036
                567000  10982.157000   464.615633
                568000  10986.063500   456.887827
                569000  10985.663500   446.012245
                570000  10929.652833   468.431195
                571000  10922.180167   482.416180
                572000  10951.507500   483.323944
                573000  10921.091833   468.229511
                574000  10855.573167   512.065724
                575000  10838.719667   504.543776
                576000  10845.546667   509.405425
                577000  10858.802000   532.915464
                578000  10854.540833   543.756917
                579000  10828.566833   551.685713
                580000  10833.115167   560.445783
                581000  10800.380667   616.530037
                582000  10840.028500   583.427507
                583000  10817.029000   589.302858
                584000  10831.981333   575.844609
                585000  10828.754167   584.238047
                586000  10838.594833   582.624060
                587000  10860.381167   570.242588
                588000  10894.091667   555.664595
                589000  10868.743500   563.416569
                590000  10948.342667   542.963512
                591000  10977.343833   521.337016
                592000  10956.348833   568.614581
                593000  11018.954000   582.028782
                594000  11103.674333   534.383194
                595000  11131.982167   543.939450
                596000  11103.731167   552.076999
                597000  11088.085833   561.080684
                598000  11064.587500   573.607244
                599000  11027.129833   689.952070
                600000  11013.894833   701.573412
                601000  11073.826500   615.708312
                602000  11080.081167   614.756975
                603000  11099.114167   629.845924
                604000  11114.890167   638.783971
                605000  11155.137333   611.713247
                606000  11152.928333   605.407978
                607000  11134.948167   616.624928
                608000  11123.012833   613.847507
                609000  11138.860500   623.133520
                610000  11112.025167   620.267997
                611000  11104.524000   630.794954
                612000  11101.233500   588.456757
                613000  11123.407833   569.713064
                614000  11118.029167   563.008246
                615000  11109.077833   548.275523
                616000  11165.305167   530.410946
                617000  11189.415833   497.999215
                618000  11229.474500   492.496561
                619000  11232.850000   472.161023
                620000  11227.019667   479.000917
                621000  11222.872667   486.576301
                622000  11189.659000   506.382774
                623000  11190.904500   502.454319
                624000  11181.467500   491.925820
                625000  11183.192167   493.180177
                626000  11132.504000   500.152117
                627000  11145.564333   483.856355
                628000  11144.271167   478.761588
                629000  11145.643500   459.085946
                630000  11159.903500   455.111615
                631000  11162.614667   443.130066
                632000  11194.127667   442.411792
                633000  11205.996833   437.644263
                634000  11223.529000   422.719754
                635000  11229.481667   418.496137
                636000  11195.319500   420.667071
                637000  11220.242500   426.792226
                638000  11189.728667   428.903453
                639000  11250.211667   343.857101
                640000  11248.010167   335.113534
                641000  11260.277000   343.025562
                642000  11287.018333   338.316689
                643000  11295.836167   336.732113
                644000  11331.904000   330.873342
                645000  11343.512000   326.803541
                646000  11411.171333   334.270506
                647000  11442.460000   343.455075
                648000  11480.503333   344.231945
                649000  11522.660167   339.738664
                650000  11556.257500   335.607472
                651000  11577.140500   333.339281
                652000  11597.250833   332.126111
                653000  11584.126167   345.921763
                654000  11598.623500   347.893524
                655000  11615.548833   364.413840
                656000  11632.223667   364.742690
                657000  11586.032833   362.888509
                658000  11604.827833   354.875874
                659000  11595.974833   361.000183
                660000  11627.075167   338.847126
                661000  11614.994333   344.992941
                662000  11625.659000   337.437923
                663000  11630.723000   332.198475
                664000  11613.459833   339.969269
                665000  11561.864667   362.052470
                666000  11557.165333   333.168902
                667000  11513.585167   341.554165
                668000  11479.509500   349.452526
                669000  11456.234167   364.374632
                670000  11365.160833   413.070689
                671000  11337.924667   409.972845
                672000  11333.140167   407.274904
                673000  11340.484000   396.498696
                674000  11312.618500   402.781877
                675000  11322.101500   389.940875
                676000  11329.992667   381.874382
                677000  11359.820000   402.185490
                678000  11323.099833   415.583699
                679000  11386.176167   387.656406
                680000  11391.170833   390.290446
                681000  11413.767167   385.599013
                682000  11403.109333   391.171270
                683000  11417.609333   376.361062
                684000  11434.136500   363.449150
                685000  11468.330000   344.649694
                686000  11463.027667   355.817717
                687000  11487.521167   349.090676
                688000  11484.142667   332.328324
                689000  11482.963667   333.388561
                690000  11548.625333   305.125882
                691000  11571.508333   308.154303
                692000  11575.889500   314.032767
                693000  11584.509667   311.261055
                694000  11631.308667   294.359658
                695000  11630.220000   293.450428
                696000  11641.074333   283.956159
                697000  11647.735833   280.747543
                698000  11690.147833   265.181711
                699000  11601.468333   295.558994
                700000  11586.594000   308.687682
                701000  11502.848167   399.776475
                702000  11470.001167   400.700061
                703000  11429.413000   463.631579
                704000  11420.770500   481.492515
                705000  11438.010500   482.260122
                706000  11446.191000   484.793658
                707000  11459.680667   490.080615
                708000  11492.165667   500.863876
                709000  11484.733833   512.461453
