 Environment Timesteps   Return Mean   Return Std
                515000  10613.356167   657.156635
                516000  10591.399833   690.658122
                517000  10612.365333   694.112451
                518000  10601.972167   679.671337
                519000  10612.489000   662.665348
                520000  10616.930667   679.983089
                521000  10584.471000   693.143866
                522000  10597.950167   677.704301
                523000  10469.297000   773.681022
                524000  10297.309667  1016.788616
                525000  10279.770167  1049.209917
                526000  10302.936500  1033.322072
                527000  10291.248000  1036.763492
                528000  10335.090167  1010.797113
                529000  10312.020333   989.506392
                530000  10346.472167   957.529217
                531000  10359.995833   900.016775
                532000  10389.303000   880.358553
                533000  10344.171667   887.180226
                534000  10197.799167  1021.512791
                535000  10166.826500  1009.990445
                536000  10027.781833  1176.900269
                537000   9863.281500  1374.446295
                538000   9721.221500  1565.527174
                539000   9540.973667  1768.126277
                540000   9394.031167  1973.431789
                541000   9280.406500  2152.116731
                542000   9177.691333  2327.029389
                543000   9264.636833  2268.183288
                544000   9412.916833  2058.657370
                545000   9477.376167  1968.563751
                546000   9483.376833  2000.035395
                547000   9496.849500  2001.943369
                548000   9477.604167  1992.867979
                549000   9539.884833  1995.319847
                550000   9496.469500  2010.324799
                551000   9424.228000  2139.430552
                552000   9434.397167  2138.508228
                553000   9428.935333  2170.953413
                554000   9585.804333  2024.214823
                555000   9610.772500  1980.730306
                556000   9803.919833  1777.628487
                557000   9983.770667  1572.624751
                558000  10134.345833  1368.599390
                559000  10321.689333  1163.928323
                560000  10478.598500   950.133892
                561000  10593.743333   756.078442
                562000  10727.264500   566.663865
                563000  10760.708333   559.919051
                564000  10805.440167   521.458647
                565000  10804.889167   532.877100
                566000  10824.415167   522.462962
                567000  10760.668000   604.422860
                568000  10722.064667   624.571530
                569000  10676.068333   659.897812
                570000  10692.400833   656.779114
                571000  10784.443667   516.702567
                572000  10782.973333   513.500026
                573000  10794.000333   534.841336
                574000  10789.131333   545.329243
                575000  10759.607667   585.821784
                576000  10730.480333   600.998365
                577000  10699.876000   599.740363
                578000  10681.809333   621.381122
                579000  10695.614500   621.998649
                580000  10703.478000   643.337519
                581000  10710.861667   645.885798
                582000  10716.026500   648.594166
                583000  10745.091833   603.456649
                584000  10712.068167   626.044450
                585000  10689.614167   629.833907
                586000  10625.663333   672.331546
                587000  10684.820333   603.724326
                588000  10733.597167   587.198781
                589000  10764.847667   563.966282
                590000  10781.651833   577.576572
                591000  10800.296167   577.751853
                592000  10778.927833   582.988343
                593000  10817.608667   520.938767
                594000  10784.775167   566.841832
                595000  10859.252500   528.995697
                596000  10846.651833   534.205027
                597000  10840.084500   586.893571
                598000  10839.950500   586.455745
                599000  10838.426833   574.668647
                600000  10859.235667   549.304294
                601000  10861.030000   556.138277
                602000  10841.190667   560.862874
                603000  10847.089500   567.838333
                604000  10861.363333   556.699630
                605000  10883.240000   560.907715
                606000  10939.915667   508.352650
                607000  10978.215333   469.585749
                608000  11008.141500   456.247984
                609000  10999.719833   457.543717
                610000  11007.415000   434.270380
                611000  10986.595167   452.494238
                612000  10975.730667   455.241154
                613000  10972.052500   468.699042
                614000  10987.656000   427.499480
                615000  10974.964333   441.231872
                616000  11012.043667   424.043424
                617000  11045.460833   375.000019
                618000  11074.399000   352.498508
                619000  11060.374833   377.492282
                620000  11024.369500   403.797381
                621000  11066.182833   386.854753
                622000  11070.899667   395.118900
                623000  11040.103500   427.737692
                624000  11016.501667   450.349858
                625000  11016.299333   460.304266
                626000  11025.795667   461.861270
                627000  10993.978500   488.415788
                628000  10952.237167   508.483600
                629000  10962.694833   489.130900
                630000  10965.323000   491.446683
                631000  10947.135000   516.269680
                632000  10978.664167   515.813832
                633000  10963.641000   516.964921
                634000  10982.064667   505.462416
                635000  10973.767833   496.063540
                636000  10964.383833   485.520015
                637000  10906.808833   549.430785
                638000  10903.568000   556.783051
                639000  10887.619000   558.681584
                640000  10925.659167   544.946970
                641000  10906.227500   558.771672
                642000  10941.416000   531.541245
                643000  10975.879833   497.504952
                644000  11009.048833   502.232901
                645000  11045.228500   474.667486
