 Environment Timesteps  Return Mean   Return Std
                492000  5233.836833   510.748233
                493000  5279.049000   453.839191
                494000  5278.772167   451.650643
                495000  5237.399500   512.866769
                496000  5273.906000   462.309455
                497000  5270.257500   472.784083
                498000  5319.295833   421.394597
                499000  5343.522833   396.032585
                500000  5406.289000   352.586128
                501000  5410.318833   360.086547
                502000  5431.321667   358.794004
                503000  5425.500833   362.518847
                504000  5416.403000   361.120297
                505000  5400.538333   367.227023
                506000  5393.986333   368.785913
                507000  5401.885167   361.997980
                508000  5376.885667   399.359982
                509000  5424.882667   330.575003
                510000  5391.408667   394.972071
                511000  5398.747167   394.296550
                512000  5407.760667   401.313037
                513000  5385.966667   422.764738
                514000  5292.652333   489.232499
                515000  5341.712167   428.660159
                516000  5345.626000   426.116488
                517000  5364.243167   413.412181
                518000  5367.856333   408.525825
                519000  5328.104500   446.860526
                520000  5314.943667   435.667155
                521000  5247.542167   493.321696
                522000  5236.231167   495.990791
                523000  5148.968667   597.721602
                524000  5152.118333   599.943957
                525000  5140.815167   622.294120
                526000  5156.248833   618.878044
                527000  5151.031167   625.808975
                528000  5121.814667   683.306164
                529000  5109.251500   709.798520
                530000  5164.862000   631.727371
                531000  5155.048167   630.774429
                532000  5136.863500   648.259973
                533000  5164.027167   629.790559
                534000  5254.780500   561.564046
                535000  5255.215167   559.151039
                536000  5259.333333   559.494735
                537000  5251.220167   554.833449
                538000  5180.462333   631.082570
                539000  5208.348667   593.621343
                540000  5232.525333   586.955236
                541000  5334.179667   484.999510
                542000  5338.825500   485.767068
                543000  5430.159000   378.812801
                544000  5430.049500   375.563672
                545000  5454.846500   345.775485
                546000  5430.945500   346.915003
                547000  5438.890000   339.770840
                548000  5502.112167   251.287540
                549000  5507.270833   231.802969
                550000  5471.802500   279.430937
