 Environment Timesteps  Return Mean  Return Std
                294000  3277.964833  321.908942
                295000  3276.870667  322.384697
                296000  3277.180000  323.721520
                297000  3260.634167  350.689616
                298000  3261.265000  353.340261
                299000  3244.699333  372.958989
                300000  3244.980333  372.119651
                301000  3293.809833  303.178607
                302000  3269.536500  336.338818
                303000  3309.126000  284.224217
                304000  3310.030833  283.456585
                305000  3260.063500  340.557952
                306000  3215.043667  401.010653
                307000  3204.931667  412.210684
                308000  3203.826333  417.330850
                309000  3203.919833  417.097858
                310000  3200.891833  417.738464
                311000  3199.478167  416.618526
                312000  3196.771000  418.186022
                313000  3249.482333  343.097414
                314000  3305.500667  262.727666
                315000  3305.333333  262.199663
                316000  3252.946000  335.394599
                317000  3273.121500  305.207723
                318000  3274.071167  304.923434
                319000  3291.765000  285.855913
                320000  3292.209500  286.532996
                321000  3290.453500  284.465676
                322000  3310.440667  255.193960
                323000  3308.212667  256.121769
                324000  3305.974833  257.265012
                325000  3355.722667  198.358085
                326000  3399.269167  142.927632
                327000  3409.245167  132.909962
                328000  3415.056500  128.820198
                329000  3412.935000  128.598783
                330000  3414.138667  128.405735
                331000  3413.603167  128.595797
                332000  3417.055167  127.048853
                333000  3418.676333  123.429619
                334000  3419.736667  122.080048
                335000  3419.709667  123.784153
                336000  3470.886667   52.690616
                337000  3470.858833   53.633259
                338000  3469.887167   51.583343
                339000  3468.911667   50.164378
                340000  3468.313333   51.893595
                341000  3470.923667   51.509655
                342000  3472.268000   48.476361
                343000  3472.424000   49.045484
                344000  3471.860333   50.272490
                345000  3471.997000   52.117527
                346000  3473.563500   47.296166
                347000  3474.996333   43.583131
                348000  3470.516833   44.208712
                349000  3470.355333   43.869558
                350000  3472.007000   43.888239
                351000  3475.299167   42.944480
                352000  3473.157667   46.325604
                353000  3475.185167   48.672082
                354000  3476.144500   51.013154
                355000  3477.333667   51.210665
                356000  3477.988833   46.995823
                357000  3475.538167   46.614358
                358000  3473.701667   46.555407
                359000  3473.890000   46.792417
                360000  3474.485833   47.639326
                361000  3473.308667   46.587836
                362000  3472.475167   47.583925
                363000  3469.789333   45.381141
                364000  3469.215000   42.931522
                365000  3470.409000   39.853360
                366000  3468.146000   39.801034
                367000  3466.862833   40.894376
                368000  3472.238333   38.102622
                369000  3473.521167   38.095982
                370000  3473.110667   39.009224
                371000  3473.405500   40.922615
                372000  3473.897000   40.666189
                373000  3474.731833   37.865398
                374000  3472.380833   37.942723
                375000  3470.913167   37.816774
                376000  3472.279167   38.641005
                377000  3475.186167   38.029025
                378000  3476.309667   38.039950
                379000  3477.807833   38.066798
                380000  3451.724500   70.391885
                381000  3410.225167  128.522871
                382000  3414.173333  127.854243
                383000  3419.327500  128.499474
                384000  3416.834500  135.098092
                385000  3417.239833  134.545287
                386000  3378.428833  192.074213
                387000  3337.976833  249.065515
                388000  3294.587667  307.253337
                389000  3295.820167  306.935182
                390000  3297.038167  305.440380
                391000  3296.377667  304.950895
                392000  3298.003000  301.949368
                393000  3298.093500  300.936850
                394000  3298.377167  298.735677
                395000  3298.703667  297.182942
                396000  3296.404833  299.072787
                397000  3295.327167  299.434844
                398000  3296.358000  300.446799
                399000  3295.890833  300.559450
                400000  3322.615333  266.724947
                401000  3363.232167  212.243867
                402000  3324.154000  259.953423
                403000  3321.964833  260.371833
                404000  3273.604500  325.062450
                405000  3272.220667  328.265115
                406000  3312.285667  272.462959
                407000  3351.490833  217.346999
                408000  3385.933333  170.881688
                409000  3381.900667  171.837178
                410000  3381.702000  173.659091
                411000  3380.759833  175.319115
                412000  3382.825167  174.975899
                413000  3384.285000  174.073330
                414000  3385.195833  174.233821
                415000  3388.314833  174.307771
                416000  3388.813667  173.672346
                417000  3382.914833  179.779744
                418000  3382.189667  179.363624
                419000  3381.623000  178.763172
                420000  3334.665667  248.252699
                421000  3337.097333  245.613524
                422000  3377.013500  197.765912
                423000  3377.222500  196.735383
                424000  3431.555000  125.670762
                425000  3329.510000  195.642092
                426000  3275.215833  273.668252
                427000  3279.648667  271.282981
                428000  3286.444167  259.524258
                429000  3292.327833  258.978878
                430000  3277.129833  274.987742
                431000  3276.581333  272.701926
                432000  3239.968833  319.452743
                433000  3234.377667  321.336301
                434000  3229.807833  326.943661
                435000  3221.144333  337.590928
                436000  3216.356333  343.826570
                437000  3218.791333  339.396216
                438000  3219.211667  339.804812
                439000  3218.610833  340.860680
                440000  3265.490333  270.759597
                441000  3266.720667  270.898216
                442000  3261.627833  273.823169
                443000  3261.860167  274.335229
                444000  3258.283333  276.071393
                445000  3358.985833  209.844356
                446000  3410.661000  136.379343
                447000  3381.390833  167.661425
                448000  3381.183667  172.580834
                449000  3378.246833  175.462602
                450000  3391.457000  162.598938
                451000  3392.217333  163.624235
                452000  3423.820000  120.185880
                453000  3423.049333  119.951615
                454000  3429.978667  116.204700
                455000  3397.208167  161.021835
                456000  3386.897167  178.970293
                457000  3328.213333  228.924722
                458000  3268.936333  271.567454
                459000  3242.007000  293.517752
                460000  3241.953500  294.159869
                461000  3237.263500  293.752806
                462000  3236.495000  291.755528
                463000  3235.003667  293.176476
                464000  3237.194167  293.168616
                465000  3241.877167  287.339550
                466000  3245.165500  286.308613
                467000  3218.788167  331.839311
                468000  3221.051667  327.518287
                469000  3222.439000  324.409677
                470000  3223.824333  320.518359
                471000  3225.641667  319.843284
                472000  3176.721333  392.556066
                473000  3181.426833  393.026911
                474000  3180.049500  391.792566
                475000  3218.022000  337.352984
                476000  3234.648500  311.293147
                477000  3294.285333  259.569733
                478000  3348.617667  215.051052
                479000  3323.945500  261.806305
                480000  3318.347333  261.999696
                481000  3265.110833  337.615290
                482000  3264.875833  341.973146
                483000  3257.747333  349.501352
                484000  3250.478833  355.220972
                485000  3239.447833  364.470147
                486000  3210.157500  395.247632
                487000  3265.506667  317.111867
                488000  3236.813500  353.593478
                489000  3236.315000  356.431466
                490000  3236.489833  356.980004
                491000  3236.786667  357.507938
                492000  3286.881833  284.933736
                493000  3284.848500  283.724247
                494000  3282.661667  282.307241
                495000  3281.514500  280.890942
                496000  3280.137333  283.056394
                497000  3278.700667  283.191228
                498000  3280.564500  283.416817
                499000  3327.857333  216.113213
                500000  3331.445833  216.467557
